,Site Id,Name,Latitude,Longitude,Basin
635,402205,Kiewa River at Bandiana,-36.1377051,146.9541519,Kiewa River Basin
636,402220,Kiewa River at Kiewa (Anabranch),-36.25533968,147.0149605,Kiewa River Basin
637,402200,Kiewa River at Kiewa (Combined Flow),-36.25397,147.02016,Kiewa River Basin
638,402222,Kiewa River at Kiewa (Main Stream),-36.25354477,147.0204923,Kiewa River Basin
639,402203,Kiewa River at Mongans Bridge,-36.59537238,147.1003626,Kiewa River Basin
640,402407,Kiewa River East Branch at Junction,-36.80333333,147.23,Kiewa River Basin
641,402406,Kiewa River West Branch at Snake Valley,-36.82333333,147.1566667,Kiewa River Basin
642,402223,Kiewa River West Branch at upstream of Of Offtake,-36.79134421,147.16003325,Kiewa River Basin
643,405335,Kilmore Creek upstream of Waste Water Treatment Plant,-37.26957793,144.947817,Goulburn River Basin
644,402211,Kinchington Creek at Bruarong,-36.42,146.8533333,Kiewa River Basin
645,402213,Kinchington Creek at Osbornes Flat,-36.31617534,146.89419254,Kiewa River Basin
646,405231,King Parrot Creek at Flowerdale,-37.34705697,145.28836661,Goulburn River Basin
647,228216,King Parrot Creek at Longwarry,-38.15,145.775,Bunyip River Basin
648,228276,King Parrot Creek Upstream Koo Wee Rup Longwarry Road,-38.1749,145.717,Bunyip River Basin
649,403263,King River (Anabranch) at Oxley,-36.44725818,146.3737425,Ovens River Basin
650,403262,King River (Mainstream)at Oxley,-36.44812464,146.3739364,Ovens River Basin
651,403227,King River at Cheshunt,-36.83127032,146.3982264,Ovens River Basin
652,403223,King River at Docker Road Bridge,-36.5163133,146.38941647,Ovens River Basin
653,403240,King River at Edi,-36.65953226,146.42000832,Ovens River Basin
654,403225,King River at Horseshoe Bend,-36.93333333,146.3916667,Ovens River Basin
655,403234,King River at Lake William Hovell (Hg),-36.91340337,146.3863558,Ovens River Basin
656,403228,King River at Lake William Hovell T.G.,-36.90904874,146.3950117,Ovens River Basin
657,403219,King River at Pineapple Flat,-37.06666667,146.5,Ovens River Basin
658,403201,King River at Wangaratta,-36.35833333,146.3333333,Ovens River Basin
659,403203,King River at Whitfield,-36.755,146.4233333,Ovens River Basin
660,229237,Koonung Creek at Doncaster East,-37.79846978,145.1395086,Yarra River Basin
661,232706,Korweinguboora Outlet Channel at Korweinguboora Res,-37.5083852,144.1513523,Moorabool River Basin
662,414723,Kulkyne Outfall Drain at Mansells Pump,-34.56030547,142.4071394,Murray Basin
663,405737,Kyabram Urban Drain at Fauna Park,-36.32241667,145.0448889,Goulburn River Basin
664,226033,La Trobe River at Scarnes Bridge,-38.15352886,146.5521632,Latrobe River Basin
665,226027,La Trobe River at Swing Bridge,-38.144912922,147.127817965,Latrobe River Basin
666,228277,Labertouche Creek Off Labertouche Jacksons Track,-38.0708,145.797,Bunyip River Basin
667,415601,Lake Albacutya at Rainbow,-35.80319631,141.9528771,Wimmera River Basin
668,408602,Lake Bael Bael at Bael Bael,-35.67030197,143.7454136,Avoca River Basin
669,415609,Lake Batyo Catyo,-36.50849337,142.9325341,Wimmera River Basin
670,236600,Lake Bolac at Lake Bolac,-37.74724344,142.8646101,Hopkins River Basin
671,234610,Lake Bookar at Camperdown,-38.14164518,143.10546843,Other
672,234608,Lake Bullem Merri at Camperdown (South End),-38.26084242,143.09852834,Other
673,415604,Lake Buloke at Donald,-36.3043,142.98663,Wimmera River Basin
674,236606,Lake Buninjon at Calvert,-37.47988,142.79376,Hopkins River Basin
675,236602,Lake Burrumbeet at Burrumbeet,-37.49063,143.66869,Hopkins River Basin
676,403600,Lake Carani at Camping Ground,-36.733333,146.8,Ovens River Basin
677,414606,Lake Carpul South East Of Robinvale (Wq),-34.72420372,142.8920089,Murray Basin
678,236609,Lake Cartcarrong at Winslow,-38.242677,142.455391,Hopkins River Basin
679,239201,Lake Charlegrark (Head Gauge) at Booroopki,-36.76636291,141.2366441,Other
680,239200,Lake Charlegrark (Inflow) at Booroopki,-36.775,141.24,Other
681,239202,Lake Charlegrark (Outflow) at Booroopki,-36.745,141.2316667,Other
682,234616,Lake Colac (H.G.) at Meredith Park,-38.27669768,143.62005021,Other
683,234617,Lake Colac (H.G.) At Colac Township,-38.308871405,143.572846464,Other
684,234612,Lake Colac at Colac,-38.32333333,143.6116667,Other
685,234701,Lake Colac Outfall at Meredith Park,-38.27652836,143.6211757,Other
686,226600,Lake Coleman at Dutston Downs,-38.183333,147.33333,Latrobe River Basin
687,234606,Lake Colongulac at Camperdown,-38.19832665,143.15012629,Other
688,237600,Lake Condah at Lake Condah,-38.06799583,141.8310793,Other
689,405602,Lake Cooper at Corop,-36.47219444,144.793115,Goulburn River Basin
690,234602,Lake Corangamite at Leslie Manor,-38.1485,143.3389722,Other
691,234603,Lake Corangamite at Wool Wool,-38.22459,143.41622,Other
692,414601,Lake Cullullerine at North West End (Wq),-34.2616617,141.5960919,Murray Basin
693,234615,Lake Cundare at South Shore,-38.15,143.616667,Other
694,405314,Lake Eildon at Peppin Point (Wq),-37.0776,145.8592,Goulburn River Basin
695,235602,Lake Elingamite at Cobden,-38.35,143.01403611,Other
696,415610,Lake Fyans,-37.13480401,142.610542,Wimmera River Basin
697,408605,Lake Gilmour at Budgerum East,-35.78507538,143.629263,Avoca River Basin
698,234605,Lake Gnarpurt at Gnarpurt,-38.07060697,143.4195475,Other
699,234607,Lake Gnotuk at Camperdown,-38.2287229,143.09976378,Other
700,236603,Lake Goldsmith at Beaufort,-37.55924263,143.3612826,Hopkins River Basin
701,414600,Lake Hattah (Wq),-34.76108678,142.3480857,Murray Basin
702,415600,Lake Hindmarsh at Jeparit,-36.13062748,141.9546861,Wimmera River Basin
703,234611,Lake Kariah at Camperdown,-38.17123599,143.21381004,Other
704,226608,Lake King at Metung,-37.88,147.87,Latrobe River Basin
705,236601,Lake Learmonth at Learmonth,-37.43853762,143.7227959,Hopkins River Basin
706,238600,Lake Linlithgow at Penhurst,-37.76773756,142.2140948,Glenelg River Basin
707,408603,Lake Lookout at Bael Bael,-35.68023394,143.6595658,Avoca River Basin
708,407608,Lake Meran at Wq Monitoring Buoy,-35.87489113,143.8051924,Loddon River Basin
709,404219,Lake Mokoan at Head Gauge,-36.46434,146.02083,Broken River Basin
710,409600,Lake Moodemere at Rutherglen,-36.05404204,146.3856237,Murray Basin
711,233600,Lake Murdeduke,-38.18238647,143.91787415,Barwon River Basin
712,226601,Lake Narracan at Narracan East,-38.15,146.316667,Latrobe River Basin
713,415602,Lake Natimuk at Horsham,-36.7155883,141.940858,Wimmera River Basin
714,401600,Lake Omeo at Benambra,-36.966667,147.666667,Upper Murray River Basin
715,414607,Lake Powell South East Of Robinvale (Wq),-34.71228625,142.8743988,Murray Basin
716,235600,Lake Purrumbete at Camperdown,-38.292539,143.220358,Other
717,414604,Lake Runfurly West (Wq),-34.18244372,142.1098787,Murray Basin
718,234609,Lake Tooliorook at Lismore,-37.97801384,143.284288,Other
719,226606,Lake Victoria at Loch Sport,-38.04509867,147.5832521,Latrobe River Basin
720,226605,Lake Victoria at Mclennan's Strait,-38.0546,147.46044,Latrobe River Basin
721,226041,Lake Wellington at Bull Bay,-38.1233752,147.3750806,Latrobe River Basin
722,226610,Lake Wellington at Light Pile,-38.11771093,147.2373117,Latrobe River Basin
723,225600,Lake Wellington at Sale,-38.11583333,147.2191667,Thomson River Basin
724,225711,Lake Wellington Drain at 5 Miles 32 Chain Measuring Weir,-38.06194444,147.1391667,Thomson River Basin
725,233601,Lake Wendouree at Ballarat,-37.55,143.833333,Barwon River Basin
726,232219,Lal Lal Creek at Beales Reservoir,-37.54143987,144.0265923,Moorabool River Basin
727,232213,Lal Lal Creek at upstream of Of Bungal Dam,-37.65468056,144.0338694,Moorabool River Basin
728,232220,Lal Lal Creek at Wilson Reservoir H.G.,-37.51427871,144.0178753,Moorabool River Basin
729,227233,Lance Creek at Lance Creek Reservoir (H. Guage),-38.51166667,145.6766667,Other
730,227232,Lance Creek upstream of Lance Creek Reservoir,-38.49200158,145.6673833,Other
731,228209,Lang Lang River at Hamiltons Bridge,-38.24333333,145.635,Bunyip River Basin
732,228202,Lang Lang River at Heath Hill,-38.25,145.7,Bunyip River Basin
733,228208,Lang Lang River at Lang Lang,-38.25666667,145.5716667,Bunyip River Basin
734,401417,Langfords Creek E7 at Langfords East,-36.88333333,147.3516667,Upper Murray River Basin
735,235210,Lardner Creek at Gellibrand,-38.5337127,143.54439882,Other
736,407208,Larni Barramal Yaluk Cr at Franklinford (Below Offtake),-37.225,144.1,Loddon River Basin
737,407221,Larni Barramal Yaluk Creek at Yandoit,-37.2064268,144.100373,Loddon River Basin
738,226243,Latrobe R at Sth Gippsland Hwy (Sale),-38.15100118,147.0822098,Latrobe River Basin
739,226241,Latrobe R 1 Km upstream of L5 (Loy Yang 3),-38.17572,146.33958,Latrobe River Basin
740,226206,Latrobe River at Apm Maryvale,-38.17666667,146.4533333,Latrobe River Basin
741,226250,Latrobe River at Dowd's Morass,-38.14313192,147.17227677,Latrobe River Basin
742,226217,Latrobe River at Hawthorn Bridge,-37.975,146.0833333,Latrobe River Basin
743,226251,Latrobe River at Heart Morass,-38.139872,147.150986,Latrobe River Basin
744,226227,Latrobe River at Kilmany South,-38.13921347,146.9189788,Latrobe River Basin
745,226222,Latrobe River at Near Noojee (Us Ada R Junct.),-37.8822443,145.8929853,Latrobe River Basin
746,226223,Latrobe River at Neerim East,-37.94166667,146.025,Latrobe River Basin
747,226205,Latrobe River at Noojee,-37.90701017,146.0221188,Latrobe River Basin
748,226224,Latrobe River at Rosedale (Anabranch),-38.14817357,146.7894905,Latrobe River Basin
749,226200,Latrobe River at Rosedale (Combined Flow),-38.14333333,146.7933333,Latrobe River Basin
750,226228,Latrobe River at Rosedale (Main Stream),-38.14239142,146.7917096,Latrobe River Basin
751,226005,Latrobe River at Thoms Bridge,-38.166772,146.4097,Latrobe River Basin
752,226204,Latrobe River at Willow Grove,-38.08850552,146.1596572,Latrobe River Basin
753,226400,Latrobe River at Yallourn,-38.1539,146.2829,Latrobe River Basin
754,226252,Latrobe River At Dowds Morass Gate,-38.14590002,147.1016855,Latrobe River Basin
755,233227,Lawaluk Creek at Gumley,-37.88333333,143.8616667,Barwon River Basin
756,233202,Leigh Riveer at Garibaldi,-37.71666667,143.8833333,Barwon River Basin
757,233210,Leigh River at Grenville,-37.78333333,143.8916667,Barwon River Basin
758,233209,Leigh River at Inverleigh,-38.09982809,144.06221219,Barwon River Basin
759,233215,Leigh River at Mount Mercer,-37.81068186,143.9184477,Barwon River Basin
760,233213,Leigh River at Shelford,-38.01385278,143.9772528,Barwon River Basin
761,233248,Leigh River at Shelford (Golf Hill),-37.99983324,143.9719342,Barwon River Basin
762,231210,Lerderderg River at Bacchus Marsh,-37.68333333,144.4583333,Werribee River Basin
763,231201,Lerderderg River at Darley,-37.65833333,144.45,Werribee River Basin
764,231213,Lerderderg River at Sardine Creek O'Brien Crossing,-37.49627398,144.3610498,Werribee River Basin
765,231211,Lerderderg River at upstream of Goodman Creek Junction,-37.6307213,144.4272042,Werribee River Basin
766,227217,Lillypilly Creek at Staircase,-39.025,146.3333333,Other
767,229701,Lilydale Tip Spoon Drain at North Site,-37.74097786,145.3974298,Yarra River Basin
768,229702,Lilydale Tip Spoon Drain at South Site,-37.74187883,145.3974104,Yarra River Basin
769,404246,Lima Creek downstream of Midland Hwy Swanpool,-36.72173,145.99311,Broken River Basin
770,414221,Lindsay River at Lindsay Island Bridge (Wq),-34.14693504,141.1476968,Murray Basin
771,414215,Lindsay River at Lindsay Point,-34.08209645,141.0202365,Murray Basin
772,414212,Lindsay River at Murray River Offtake,-34.11156105,141.2982302,Murray Basin
773,414213,Lindsay River at upstream of Mullaroo Creek (Bore Line),-34.1527682,141.1634365,Murray Basin
774,414218,Lindsay River at upstream of Of Lake Walla Walla,-34.13645012,141.2178517,Murray Basin
775,414229,Lindsay River 500 M upstream of Murray River Junction,-34.05746395,141.0307848,Murray Basin
776,235204,Little Aire Creek at Beech Forest,-38.6548305,143.52918148,Other
777,227245,Little Bass River at Poowong upstream of Little Bass Res.,-38.3598556,145.79880788,Other
778,409397,Little Budgee Creek at Forcing Yard Track,-35.89541894,145.0055964,Murray Basin
779,406259,Little Coliban River at Tylden Springs,-37.29166667,144.435,Campaspe River Basin
780,406280,Little Coliban Rv at Gluepot Bridge,-37.28957778,144.43389167,Campaspe River Basin
781,407337,Little Gunbower Lagoon at Bird Colony,-35.70185495,144.19320607,Loddon River Basin
782,401206,Little Koetong Creek at Burrowye,-36.00833333,147.55,Upper Murray River Basin
783,226406,Little Morwell Rover at Boolarra,-38.385,146.248333333,Latrobe River Basin
784,414222,Little Mullaroo Creek at Groundwater Bore (Wq),-34.10954451,141.2091304,Murray Basin
785,409399,Little Murray River at Little Murray Weir,-35.41175049,143.6196162,Murray Basin
786,409607,Little Reedy Lagoon at East Shore Near Bruce Track,-35.966667,145.916667,Murray Basin
787,407366,Little Reedy Lagoon In Gunbower Forest,-35.76746832,144.26839117,Loddon River Basin
788,232200,Little River at Little River,-37.95489355,144.4857478,Moorabool River Basin
789,222218,Little River at Wulgulmerang,-37.06410786,148.3092808,Snowy River Basin
790,401225,Little Snowy Creek at Eskdale,-36.465,147.2466667,Upper Murray River Basin
791,229222,Little Yarra River at Warburton Highway,-37.78333333,145.6283333,Yarra River Basin
792,229214,Little Yarra River at Yarra Junction,-37.78066111,145.6200889,Yarra River Basin
793,229289,Little Yarra River At Corduroy Road,-37.7772,145.604,Yarra River Basin
794,401209,Livingstone Creek at Omeo,-37.11166667,147.5716667,Upper Murray River Basin
795,407318,Locarno Springs at Hepburn Springs,-37.30449778,144.1409287,Loddon River Basin
796,226220,Loch River at Noojee,-37.86668554,146.00683792,Latrobe River Basin
797,407718,Lockington Drain 1/3 at Kotta,-36.22666667,144.5083333,Loddon River Basin
798,407719,Lockington Drain 2/3 at Lcokington,-36.25780556,144.5245556,Loddon River Basin
799,407716,Lockington Drain 3 at Kotta,-36.19381239,144.4967201,Loddon River Basin
800,407720,Lockington Drain 7 at Pine Grove,-36.25666667,144.455,Loddon River Basin
801,407715,Lockington Drain No 2 at Roslynmead,-36.13,144.545,Loddon River Basin
802,407712,Lockington Main Drain at Murphy Swamp,-36.08018229,144.5665831,Loddon River Basin
803,407714,Lockington Main Drain at Pine Grove,-36.2,144.4616667,Loddon River Basin
804,407713,Lockington Main Drain at Roslynmead,-36.13166667,144.5233333,Loddon River Basin
805,407205,Loddon River at Appin South,-35.92432646,143.8718822,Loddon River Basin
806,407200,Loddon River at Bridgewater,-36.60166667,143.9416667,Loddon River Basin
807,407241,Loddon River at Cairn Curran Reservoir (Head Gauge),-36.98903,143.96842,Loddon River Basin
808,407210,Loddon River at Cairn Curran Reservoir T.G.,-36.98716397,143.9683234,Loddon River Basin
809,407382,Loddon River at Donaghues Road Bridge,-35.631075801,143.91627952,Loddon River Basin
810,407202,Loddon River at Kerang,-35.70323414,143.9192282,Loddon River Basin
811,407203,Loddon River at Laanecoorie,-36.83120534,143.8917144,Loddon River Basin
812,407240,Loddon River at Laanecoorie Reservoir (H. Gauge),-36.83381925,143.8916895,Loddon River Basin
813,407224,Loddon River at Loddon Weir,-36.32343051,143.8652636,Loddon River Basin
814,407260,Loddon River at Macorna Syphon,-35.98998889,143.84198056,Loddon River Basin
815,407242,Loddon River at Murray Valley Highway Bridge (Kerang),-35.73508293,143.9114927,Loddon River Basin
816,407215,Loddon River at Newstead,-37.10903603,144.0579866,Loddon River Basin
817,407229,Loddon River at Serpentine Weir,-36.426775,143.951224,Loddon River Basin
818,407321,Loddon River at Turners Crossing,-36.4894797,143.9877085,Loddon River Basin
819,407217,Loddon River at Vaughan downstream of Fryers Creek,-37.15795783,144.2084168,Loddon River Basin
820,407204,Loddon River at Vaughan upstream of Fryers Creek,-37.16166667,144.2066667,Loddon River Basin
821,407323,Loddon River at Yando Road,-36.05321442,143.82901501,Loddon River Basin
822,407379,Loddon River At Canary Island,-35.98998889,143.8419806,Loddon River Basin
823,407320,Loddon River downstream of Loddon Weir,-36.315253,143.869351,Loddon River Basin
824,231236,Long Gully Creek at Blackwood,-37.45576,144.30138,Werribee River Basin
825,230228,Long Gully Creek at Lancefield,-37.23666667,144.6883333,Maribyrnong River Basin
826,236230,Long Gully Creek at The Glut,-37.29491136,143.261621,Hopkins River Basin
827,407354,Longmore Lagoon at Fracaro Road,-35.963007,144.392645,Loddon River Basin
828,407352,Longmore Lagoon at Gibbon Road,-35.982771,144.403333,Loddon River Basin
829,407353,Longmore Lagoon at Rankins,-35.96005,144.40445,Loddon River Basin
830,233702,Lough Calvert O/Fall Channel at Bullivant Rd Bridge,-38.23437531,143.67676643,Barwon River Basin
831,235234,Love Creek at Gellibrand,-38.48316225,143.57179241,Other
832,228278,Lower Gum Scrub Creek At Wenn Road,-38.1481,145.447,Bunyip River Basin
833,238710,Lyons Tile Drainage at Gatum,-37.40813553,141.9638454,Glenelg River Basin
834,414718,M.M.G.I.S. Outfall No. 1 at Lake Ranfurley,-34.1827878,142.100714,Murray Basin
835,414719,M.M.G.I.S. Outfall No. 2 at Lake Ranfurley,-34.1827435,142.1116297,Murray Basin
836,414720,M.M.G.I.S. Outfall No. 3 at Lake Ranfurley,-34.18120094,142.1215923,Murray Basin
837,225256,Macalister R downstream of Maffra (Smiths Br.),-38.00396747,146.9815133,Thomson River Basin
838,225219,Macalister River at Glencairn,-37.51621523,146.5664779,Thomson River Basin
839,225225,Macalister River at Lake Glenmaggie (Head Gauge),-37.90461,146.79998,Thomson River Basin
840,225204,Macalister River at Lake Glenmaggie (Tail Gauge),-37.90204282,146.8053219,Thomson River Basin
841,225209,Macalister River at Licola,-37.62961037,146.6233123,Thomson River Basin
842,225247,Macalister River at Riverslea,-38.02567825,146.97771934,Thomson River Basin
843,415251,Mackenzie River at Mckenzie Creek,-36.80823068,142.179346,Wimmera River Basin
844,415202,Mackenzie River at Wartook Reservoir,-37.10764089,142.4244374,Wimmera River Basin
845,415228,Mackenzie River at Wartook Reservoir (Head Gauge),-37.093464,142.434475,Wimmera River Basin
846,227223,Macks Creek at Richards,-38.47333333,146.6316667,Other
847,405275,Madowla Lagoon at Lower Moira,-36.09127778,144.9662222,Goulburn River Basin
848,232225,Mahars Creek at upstream of Wilson Reservoir,-37.50243,144.01988,Moorabool River Basin
849,415703,Main Central Outlet Channel at Glenorchy,-36.88166667,142.6266667,Wimmera River Basin
850,415702,Main Channel Inlet Channel at Glenorchy,-36.91570516,142.6442228,Wimmera River Basin
851,230227,Main Creek at Kerrie,-37.39612106,144.6603949,Maribyrnong River Basin
852,230706,Main Creek Offtake at Forster Reservoir,-37.42173976,144.6698799,Maribyrnong River Basin
853,405280,Major Creek at Glenlea,-36.87666667,144.86,Goulburn River Basin
854,405248,Major Creek at Graytown,-36.85444774,144.9145895,Goulburn River Basin
855,404240,Majors Creek at Galls Weir,-36.38708333,145.8656944,Broken River Basin
856,230207,Maribyrnong River at Arundel,-37.7,144.8333333,Maribyrnong River Basin
857,230200,Maribyrnong River at Keilor,-37.72770609,144.8364761,Maribyrnong River Basin
858,235265,Maringo Basin at Maringo Res. H.G.,-38.77922324,143.65568309,Other
859,409227,Mary Ada Creek at Mary Ada Regulator,-35.82075036,145.1270046,Murray Basin
860,238226,Mather Creek at Pigeon Ponds,-37.3,141.7416667,Glenelg River Basin
861,233709,Matthews Channel at Syphon,-38.431519,143.834563,Barwon River Basin
862,233240,Matthews Creek at Channel Offtake,-38.43190511,143.83553139,Barwon River Basin
863,407314,Mc Callums Creek upstream of Evansford Reservoir,-37.28394,143.64889,Loddon River Basin
864,407333,Mccallum's Creek at Evansford Res. H.G.,-37.27562072,143.6541953,Loddon River Basin
865,407213,Mccallums Creek at Carisbrook,-37.08439246,143.8116689,Loddon River Basin
866,229219,Mccrae Creek at Beenak,-37.89166667,145.65,Yarra River Basin
867,228284,Mcdonalds Drain At Ballarto Road,-38.1563,145.503,Bunyip River Basin
868,415248,Mckenzie Creek at downstream of Of Sewerage Outlet,-36.74763542,142.1425848,Wimmera River Basin
869,229298,Mcmahons Creek At Woods Point Road,-37.7014,145.831,Yarra River Basin
870,226607,Mcmillan Strait at Paynesville,-37.91159,147.72829,Latrobe River Basin
871,222404,Mellick Munjie Creek at Gillingall,-37.245,148.111667,Snowy River Basin
872,414706,Merbein North-West Drain at upstream of Of Outfall To Murray R,-34.13460575,141.981444,Murray Basin
873,414701,Merbein West Drain at Honour Avenue,-34.16168,142.00752,Murray Basin
874,229603,Merri Creek at Cooper Street Somerton,-37.64745189,144.9715718,Yarra River Basin
875,229149,Merri Creek at St George Road Fitzroy,-37.77977022,144.9887381,Yarra River Basin
876,236218,Merri River at Dennington,-38.35666667,142.435,Hopkins River Basin
877,236217,Merri River at Warrnambool,-38.375,142.44,Hopkins River Basin
878,236205,Merri River at Woodford,-38.31688258,142.4830797,Hopkins River Basin
879,227205,Merriman Creek at Calignee South,-38.35208581,146.6547464,Other
880,227240,Merriman Creek at Prospect Road Seaspray,-38.36031123,147.1639075,Other
881,227001,Merriman Creek at Seaspray,-38.3575,147.1636111,Other
882,227272,Merriman Creek at Seaspray Pump Station,-38.35545556,147.16517778,Other
883,227242,Merriman Creek at Seaspray Township,-38.37514934,147.1854982,Other
884,227239,Merriman Creek at Stradbroke West,-38.26600905,146.9160718,Other
885,405244,Merton Creek at Merton,-36.98333333,145.725,Goulburn River Basin
886,233251,Mia Mia Creek upstream of Lake Murdeduke,-38.13831224,143.8849962,Barwon River Basin
887,402221,Middle Creek at Leneva,-36.20166667,146.89,Kiewa River Basin
888,407239,Middle Creek at Rodborough,-37.13826309,143.9133979,Loddon River Basin
889,227235,Middle Creek at Tall Timbers,-38.46666667,146.55,Other
890,402219,Middle Creek at Whytes Road,-36.15333333,146.9483333,Kiewa River Basin
891,228210,Mile Creek at Dandenong,-37.99333333,145.1916667,Bunyip River Basin
892,405265,Mill Creek at Tallarook,-37.11666667,145.13,Goulburn River Basin
893,406264,Millewa Creek at Northern Highway Echuca,-36.18637384,144.7306592,Campaspe River Basin
894,228279,Minnieburn Creek At South Road,-38.2344,145.835,Bunyip River Basin
895,224215,Mitchell River at Angusvale (Tabberabbera),-37.60186405,147.3390494,Mitchell River Basin
896,224200,Mitchell River at Bairnsdale,-37.82638609,147.59361654,Mitchell River Basin
897,224203,Mitchell River at Glenaladale,-37.76358991,147.3747776,Mitchell River Basin
898,224208,Mitchell River at Howitt Dam Site,-37.6956,147.3679,Mitchell River Basin
899,224217,Mitchell River at Rosehill,-37.81500036,147.57222312,Mitchell River Basin
900,224222,Mitchell River upstream of Glenaladale Pumphouse,-37.73655,147.3682,Mitchell River Basin
901,401233,Mitta Mitta R at Surge Dam No 1 Dartmouth,-36.5522394,147.49991213,Upper Murray River Basin
902,401214,Mitta Mitta River at Below Gibbo River Junction,-36.75,147.6666667,Upper Murray River Basin
903,401222,Mitta Mitta River at Bowlers Lane,-36.46757617,147.3327936,Upper Murray River Basin
904,401211,Mitta Mitta River at Colemans,-36.53122801,147.4565577,Upper Murray River Basin
905,401213,Mitta Mitta River at Dartmouth,-36.55679,147.51125,Upper Murray River Basin
906,401415,Mitta Mitta River at Dartmouth (Sec),-36.575,147.5783333,Upper Murray River Basin
907,401223,Mitta Mitta River at Eskdale Bridge,-36.45333427,147.2674273,Upper Murray River Basin
908,401203,Mitta Mitta River at Hinnomunjie,-36.94595897,147.6056955,Upper Murray River Basin
909,401224,Mitta Mitta River at Lake Dartmouth (Head Gauge),-36.55709641,147.52962243,Upper Murray River Basin
910,401202,Mitta Mitta River at Mitta Mitta,-36.53347395,147.3761623,Upper Murray River Basin
911,401204,Mitta Mitta River at Tallandoon,-36.40752232,147.2312238,Upper Murray River Basin
912,401200,Mitta Mitta River at Tallangatta,-36.21333333,147.24,Upper Murray River Basin
913,226402,Moe Drain at Trafalgar East,-38.17598946,146.2130207,Latrobe River Basin
914,226209,Moe River at Darnum,-38.20566815,146.0021236,Latrobe River Basin
915,409232,Moira Creek at Moira Lake,-35.95579383,144.9508616,Murray Basin
916,404707,Mokoan Channel at Drop Structure Rd. 10668.0 M.,-36.55885704,146.0283613,Broken River Basin
917,404704,Mokoan Channel at Outlet Channel Measuring Weir,-36.47030946,146.0037404,Broken River Basin
918,404701,Mokoan Channel at upstream of Blind Creek Syphon,-36.59657579,146.00126971,Broken River Basin
919,238233,Moleside Creek at Kentbruck,-38.075,141.3,Glenelg River Basin
920,405238,Mollison Creek at Pyalong,-37.12026615,144.8572909,Goulburn River Basin
921,228273,Monbulk Creek Off Karoo Road,-37.9038,145.257,Bunyip River Basin
922,405605,Moody Swamp Wq Site,-36.2272,145.7986,Goulburn River Basin
923,404208,Moonee Creek at Lima,-36.76196,145.97188,Broken River Basin
924,238716,Moora Channel at Brimpaen,-37.10403,142.2447,Glenelg River Basin
925,238720,Moora Channel at Brimpean - Laharum Rd,-37.03699,142.26633,Glenelg River Basin
926,238704,Moora Channel at Burns Swamp,-37.0,142.2666667,Glenelg River Basin
927,238237,Moora Moora Creek at Moora Moora Reservoir (H. Gauge),-37.22073,142.41053,Glenelg River Basin
928,238702,Moora Outlet Channel at Moora Reservoir,-37.22568,142.40937,Glenelg River Basin
929,232714,Moorabool Channel at Bully Park,-37.54855021,144.0261365,Moorabool River Basin
930,232715,Moorabool Channel at Bungaree,-37.55044027,143.987784,Moorabool River Basin
931,232242,Moorabool R at Coopers Crossing Meredith,-37.86192,144.1318,Moorabool River Basin
932,232241,Moorabool R East Branch upstream of Korweinguboora Res.,-37.49079491,144.13157549,Moorabool River Basin
933,232217,Moorabool R West Branch at Moorabool Reservoir Hg,-37.51551006,144.0847696,Moorabool River Basin
934,232202,Moorabool River at Batesford,-38.08931152,144.27822492,Moorabool River Basin
935,232244,Moorabool River at Meredith Water Pump Station,-37.81998815,144.1059471,Moorabool River Basin
936,232204,Moorabool River at Morrisons,-37.76387236,144.1066954,Moorabool River Basin
937,232209,Moorabool River at Sheoaks,-37.89699396,144.1241264,Moorabool River Basin
938,232227,Moorabool River at Sheoaks Diversion Weir,-37.89513041,144.1282468,Moorabool River Basin
939,232207,Moorabool River East Branch at Barkstead,-37.48333333,144.1333333,Moorabool River Basin
940,232201,Moorabool River East Branch at Bolwarrah Weir,-37.56021983,144.1766797,Moorabool River Basin
941,232221,Moorabool River East Branch at Bostoc Reservoir,-37.60598718,144.1865698,Moorabool River Basin
942,232210,Moorabool River West Branch at Lal Lal,-37.64315379,144.0421875,Moorabool River Basin
943,232211,Moorabool River West Branch at Mount Doran,-37.71138352,144.0941083,Moorabool River Basin
944,401215,Morass Creek at Uplands,-36.86621971,147.7035132,Upper Murray River Basin
945,224402,Moroka River at Horse Yard,-37.483333,146.983333,Mitchell River Basin
946,403232,Morses Creek at Wandiligong,-36.75128939,146.9793761,Ovens River Basin
947,239600,Mortat Swamp at Eastern Shore,-36.716667,141.383333,Other
948,226702,Morwell Gross Pollution Trap downstream of Circular Pipe,-38.24607119,146.4045975,Latrobe River Basin
949,226408,Morwell R at Yallourn,-38.215146,146.368318,Latrobe River Basin
950,226407,Morwell River at Boolarra,-38.40696156,146.3053661,Latrobe River Basin
951,226210,Morwell River at Yinnar,-38.33333333,146.3083333,Latrobe River Basin
952,226215,Morwell River East Branch at Above Junction,-38.4387,146.3114,Latrobe River Basin
953,226213,Morwell River West Branch at Olsens Bridge,-38.4844,146.3247,Latrobe River Basin
954,226212,Morwell River West Branch at Siggins Bridge,-38.4838,146.3288,Latrobe River Basin
955,406756,Mosquito Creek Depression at Curr Road,-36.32870658,144.9808938,Campaspe River Basin
956,405749,Mosquito Depression Drain at Ross Street,-36.431365,145.222991,Goulburn River Basin
957,415245,Mount Cole Creek at Crowlands,-37.1648728,143.0935969,Wimmera River Basin
