Day,Mean,Station,Basin
2022-12-26,153.31829166666668,Campaspe River at Eppalock,Campaspe River Basin
2022-12-27,153.317,Campaspe River at Eppalock,Campaspe River Basin
2022-10-01,0.28158333333333335,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-02,0.25725000000000003,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-03,0.23983333333333334,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-04,0.23091666666666666,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-05,0.24279166666666666,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-06,0.3845416666666666,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-07,0.8365416666666667,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-08,0.45770833333333333,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-09,0.32004166666666667,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-10,0.27620833333333333,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-11,0.25570833333333337,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-12,0.34379166666666666,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-13,0.9944999999999999,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-14,0.6618333333333334,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-15,0.42358333333333337,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-16,0.3295416666666667,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-17,0.28962499999999997,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-18,0.27087500000000003,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-19,0.2568333333333333,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-20,0.24316666666666667,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-21,0.23529166666666668,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-22,0.2635,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-23,0.277625,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-24,0.38175000000000003,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-25,0.4110833333333333,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-26,0.34179166666666666,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-27,0.38437499999999997,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-28,0.4766666666666666,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-29,0.39641666666666664,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-30,0.30745833333333333,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-31,0.3213333333333333,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-01,0.30524999999999997,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-02,0.29883333333333334,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-03,0.2667916666666667,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-04,0.246,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-05,0.23158333333333334,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-06,0.22166666666666668,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-07,0.21362499999999998,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-08,0.20808333333333331,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-09,0.20258333333333334,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-10,0.19987500000000002,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-11,0.21258333333333335,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-12,0.21145833333333333,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-13,0.23379166666666665,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-14,0.30025,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-15,0.2824583333333333,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-16,0.24620833333333333,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-17,0.24320833333333333,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-18,0.23291666666666666,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-19,0.2674166666666667,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-20,0.54575,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-21,0.385125,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-22,0.30441666666666667,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-23,0.266625,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-24,0.24270833333333333,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-25,0.22741666666666668,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-26,0.21691666666666665,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-27,0.21662499999999998,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-28,0.20958333333333332,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-29,0.20295833333333335,Campaspe River at Ashbourne,Campaspe River Basin
2022-11-30,0.19695833333333335,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-01,0.1935,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-02,0.19099999999999998,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-03,0.18683333333333332,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-04,0.18258333333333332,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-05,0.18004166666666666,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-06,0.18041666666666667,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-07,0.17933333333333334,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-08,0.17600000000000002,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-09,0.17300000000000001,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-10,0.16908333333333334,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-11,0.16745833333333335,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-12,0.18616666666666667,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-13,0.18658333333333332,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-14,0.180875,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-15,0.18470833333333334,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-16,0.17554166666666668,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-17,0.16737500000000002,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-18,0.161,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-19,0.15670833333333334,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-20,0.153875,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-21,0.15204166666666666,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-22,0.15312499999999998,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-23,0.15654166666666666,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-24,0.15362499999999998,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-25,0.14929166666666666,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-26,0.14562499999999998,Campaspe River at Ashbourne,Campaspe River Basin
2022-12-27,0.145,Campaspe River at Ashbourne,Campaspe River Basin
2022-10-01,1.2575833333333333,Campaspe River at Redesdale,Campaspe River Basin
2022-10-02,1.1832083333333332,Campaspe River at Redesdale,Campaspe River Basin
2022-10-03,1.13325,Campaspe River at Redesdale,Campaspe River Basin
2022-10-04,1.113625,Campaspe River at Redesdale,Campaspe River Basin
2022-10-05,1.1004583333333333,Campaspe River at Redesdale,Campaspe River Basin
2022-10-06,1.5937916666666665,Campaspe River at Redesdale,Campaspe River Basin
2022-10-07,3.0976666666666666,Campaspe River at Redesdale,Campaspe River Basin
2022-10-08,2.1823333333333332,Campaspe River at Redesdale,Campaspe River Basin
2022-10-09,1.4921666666666666,Campaspe River at Redesdale,Campaspe River Basin
2022-10-10,1.2845416666666667,Campaspe River at Redesdale,Campaspe River Basin
2022-10-11,1.2034166666666668,Campaspe River at Redesdale,Campaspe River Basin
2022-10-12,1.5771666666666666,Campaspe River at Redesdale,Campaspe River Basin
2022-10-13,4.852374999999999,Campaspe River at Redesdale,Campaspe River Basin
2022-10-14,3.5530833333333334,Campaspe River at Redesdale,Campaspe River Basin
2022-10-15,2.12125,Campaspe River at Redesdale,Campaspe River Basin
2022-10-16,1.6711666666666665,Campaspe River at Redesdale,Campaspe River Basin
2022-10-17,1.4593749999999999,Campaspe River at Redesdale,Campaspe River Basin
2022-10-18,1.3345833333333335,Campaspe River at Redesdale,Campaspe River Basin
2022-10-19,1.2674583333333334,Campaspe River at Redesdale,Campaspe River Basin
2022-10-20,1.218625,Campaspe River at Redesdale,Campaspe River Basin
2022-10-21,1.1781666666666666,Campaspe River at Redesdale,Campaspe River Basin
2022-10-22,1.2923333333333333,Campaspe River at Redesdale,Campaspe River Basin
2022-10-23,1.2606666666666666,Campaspe River at Redesdale,Campaspe River Basin
2022-10-24,1.4346249999999998,Campaspe River at Redesdale,Campaspe River Basin
2022-10-25,1.7002499999999998,Campaspe River at Redesdale,Campaspe River Basin
2022-10-26,1.6300416666666668,Campaspe River at Redesdale,Campaspe River Basin
2022-10-27,1.4691666666666665,Campaspe River at Redesdale,Campaspe River Basin
2022-10-28,2.041583333333333,Campaspe River at Redesdale,Campaspe River Basin
2022-10-29,1.6701249999999999,Campaspe River at Redesdale,Campaspe River Basin
2022-10-30,1.4740416666666667,Campaspe River at Redesdale,Campaspe River Basin
2022-10-31,1.3339166666666669,Campaspe River at Redesdale,Campaspe River Basin
2022-11-01,1.2884166666666668,Campaspe River at Redesdale,Campaspe River Basin
2022-11-02,1.3007916666666668,Campaspe River at Redesdale,Campaspe River Basin
2022-11-03,1.245875,Campaspe River at Redesdale,Campaspe River Basin
2022-11-04,1.1988333333333334,Campaspe River at Redesdale,Campaspe River Basin
2022-11-05,1.1532916666666666,Campaspe River at Redesdale,Campaspe River Basin
2022-11-06,1.1353333333333333,Campaspe River at Redesdale,Campaspe River Basin
2022-11-07,1.22325,Campaspe River at Redesdale,Campaspe River Basin
2022-11-08,1.1072916666666668,Campaspe River at Redesdale,Campaspe River Basin
2022-11-09,1.09325,Campaspe River at Redesdale,Campaspe River Basin
2022-11-10,1.115,Campaspe River at Redesdale,Campaspe River Basin
2022-11-11,1.1149583333333333,Campaspe River at Redesdale,Campaspe River Basin
2022-11-12,1.1074583333333334,Campaspe River at Redesdale,Campaspe River Basin
2022-11-13,1.4664166666666667,Campaspe River at Redesdale,Campaspe River Basin
2022-11-14,1.3623750000000001,Campaspe River at Redesdale,Campaspe River Basin
2022-11-15,1.3519583333333334,Campaspe River at Redesdale,Campaspe River Basin
2022-11-16,1.2515416666666666,Campaspe River at Redesdale,Campaspe River Basin
2022-11-17,1.1628749999999999,Campaspe River at Redesdale,Campaspe River Basin
2022-11-18,1.1195416666666667,Campaspe River at Redesdale,Campaspe River Basin
2022-11-19,1.1260833333333333,Campaspe River at Redesdale,Campaspe River Basin
2022-11-20,2.1006666666666667,Campaspe River at Redesdale,Campaspe River Basin
2022-11-21,1.9050416666666665,Campaspe River at Redesdale,Campaspe River Basin
2022-11-22,1.5095,Campaspe River at Redesdale,Campaspe River Basin
2022-11-23,1.322875,Campaspe River at Redesdale,Campaspe River Basin
2022-11-24,1.2147916666666667,Campaspe River at Redesdale,Campaspe River Basin
2022-11-25,1.148375,Campaspe River at Redesdale,Campaspe River Basin
2022-11-26,1.105875,Campaspe River at Redesdale,Campaspe River Basin
2022-11-27,1.083,Campaspe River at Redesdale,Campaspe River Basin
2022-11-28,1.059,Campaspe River at Redesdale,Campaspe River Basin
2022-11-29,1.039625,Campaspe River at Redesdale,Campaspe River Basin
2022-11-30,1.0165,Campaspe River at Redesdale,Campaspe River Basin
2022-12-01,0.992125,Campaspe River at Redesdale,Campaspe River Basin
2022-12-02,0.9739583333333334,Campaspe River at Redesdale,Campaspe River Basin
2022-12-03,0.9604583333333333,Campaspe River at Redesdale,Campaspe River Basin
2022-12-04,0.9459166666666666,Campaspe River at Redesdale,Campaspe River Basin
2022-12-05,0.9205416666666667,Campaspe River at Redesdale,Campaspe River Basin
2022-12-06,0.9040833333333333,Campaspe River at Redesdale,Campaspe River Basin
2022-12-07,0.8932083333333334,Campaspe River at Redesdale,Campaspe River Basin
2022-12-08,0.8716666666666667,Campaspe River at Redesdale,Campaspe River Basin
2022-12-09,0.862625,Campaspe River at Redesdale,Campaspe River Basin
2022-12-10,0.8566250000000001,Campaspe River at Redesdale,Campaspe River Basin
2022-12-11,0.8509583333333333,Campaspe River at Redesdale,Campaspe River Basin
2022-12-12,0.8769166666666667,Campaspe River at Redesdale,Campaspe River Basin
2022-12-13,0.90925,Campaspe River at Redesdale,Campaspe River Basin
2022-12-14,0.9029583333333333,Campaspe River at Redesdale,Campaspe River Basin
2022-12-15,0.8798333333333334,Campaspe River at Redesdale,Campaspe River Basin
2022-12-16,0.883375,Campaspe River at Redesdale,Campaspe River Basin
2022-12-17,0.8654583333333333,Campaspe River at Redesdale,Campaspe River Basin
2022-12-18,0.8475833333333332,Campaspe River at Redesdale,Campaspe River Basin
2022-12-19,0.8384999999999999,Campaspe River at Redesdale,Campaspe River Basin
2022-12-20,0.8264166666666667,Campaspe River at Redesdale,Campaspe River Basin
2022-12-21,0.8169583333333333,Campaspe River at Redesdale,Campaspe River Basin
2022-12-22,0.8084583333333334,Campaspe River at Redesdale,Campaspe River Basin
2022-12-23,0.8039166666666667,Campaspe River at Redesdale,Campaspe River Basin
2022-12-24,0.7971666666666667,Campaspe River at Redesdale,Campaspe River Basin
2022-12-25,0.7884166666666667,Campaspe River at Redesdale,Campaspe River Basin
2022-12-26,0.7765,Campaspe River at Redesdale,Campaspe River Basin
2022-12-27,0.768,Campaspe River at Redesdale,Campaspe River Basin
2022-10-01,154.83041666666665,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-02,154.69058333333334,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-03,155.121,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-04,155.631,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-05,155.74854166666668,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-06,155.77816666666666,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-07,156.14095833333332,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-08,157.49779166666667,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-09,157.26433333333333,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-10,156.86508333333333,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-11,156.39766666666665,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-12,155.8135,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-13,159.513125,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-14,163.83379166666666,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-15,161.17966666666666,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-16,159.97504166666667,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-17,159.265375,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-18,158.62033333333332,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-19,158.11841666666666,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-20,157.76083333333335,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-21,157.52220833333334,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-22,157.58391666666668,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-23,157.49591666666666,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-24,157.497375,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-25,157.528,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-26,157.45683333333332,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-27,157.37458333333333,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-28,157.32258333333334,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-29,157.25508333333332,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-30,157.17125000000001,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-31,157.06679166666666,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-01,156.97541666666666,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-02,156.90200000000002,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-03,156.83866666666668,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-04,156.77575,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-05,156.71620833333333,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-06,156.67604166666666,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-07,156.63620833333331,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-08,156.61495833333333,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-09,156.57670833333333,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-10,156.51166666666668,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-11,156.49212500000002,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-12,156.44925,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-13,156.46270833333332,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-14,156.440125,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-15,156.40470833333333,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-16,156.37645833333332,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-17,156.35091666666668,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-18,156.34004166666668,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-19,156.346,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-20,156.39258333333333,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-21,156.36454166666667,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-22,156.34275,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-23,156.31483333333333,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-24,156.244875,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-25,156.122125,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-26,156.03741666666667,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-27,155.995375,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-28,155.96408333333332,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-29,155.8285,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-11-30,155.68945833333333,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-01,155.72366666666667,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-02,155.685625,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-03,155.7545,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-04,155.94354166666668,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-05,155.67479166666666,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-06,155.5148333333333,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-07,155.44770833333334,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-08,155.36475,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-09,155.34025,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-10,154.92566666666667,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-11,154.69995833333334,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-12,154.928125,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-13,154.75625,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-14,154.61108333333334,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-15,154.61708333333334,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-16,154.609625,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-17,154.61191666666667,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-18,154.60991666666666,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-19,154.66129166666667,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-20,154.71983333333333,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-21,154.73233333333334,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-22,154.72870833333334,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-23,154.74216666666666,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-24,154.74045833333335,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-25,154.73483333333334,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-26,154.746125,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-12-27,154.744,Campaspe River at Lake Eppalock (O'Let Meas. Weir),Campaspe River Basin
2022-10-01,,Campaspe River at Echuca,Campaspe River Basin
2022-10-02,,Campaspe River at Echuca,Campaspe River Basin
2022-10-03,,Campaspe River at Echuca,Campaspe River Basin
2022-10-04,,Campaspe River at Echuca,Campaspe River Basin
2022-10-05,,Campaspe River at Echuca,Campaspe River Basin
2022-10-06,,Campaspe River at Echuca,Campaspe River Basin
2022-10-07,,Campaspe River at Echuca,Campaspe River Basin
2022-10-08,,Campaspe River at Echuca,Campaspe River Basin
2022-10-09,,Campaspe River at Echuca,Campaspe River Basin
2022-10-10,,Campaspe River at Echuca,Campaspe River Basin
2022-10-11,,Campaspe River at Echuca,Campaspe River Basin
2022-10-12,,Campaspe River at Echuca,Campaspe River Basin
2022-10-13,93.10575,Campaspe River at Echuca,Campaspe River Basin
2022-10-14,93.58316666666667,Campaspe River at Echuca,Campaspe River Basin
2022-10-15,94.46679166666667,Campaspe River at Echuca,Campaspe River Basin
2022-10-16,96.10291666666666,Campaspe River at Echuca,Campaspe River Basin
2022-10-17,95.89295833333334,Campaspe River at Echuca,Campaspe River Basin
2022-10-18,95.46841666666667,Campaspe River at Echuca,Campaspe River Basin
2022-10-19,94.97941666666667,Campaspe River at Echuca,Campaspe River Basin
2022-10-20,94.52983333333333,Campaspe River at Echuca,Campaspe River Basin
2022-10-21,94.42683333333333,Campaspe River at Echuca,Campaspe River Basin
2022-10-22,94.49066666666666,Campaspe River at Echuca,Campaspe River Basin
2022-10-23,94.53533333333333,Campaspe River at Echuca,Campaspe River Basin
2022-10-24,94.66837500000001,Campaspe River at Echuca,Campaspe River Basin
2022-10-25,94.684375,Campaspe River at Echuca,Campaspe River Basin
2022-10-26,94.82033333333334,Campaspe River at Echuca,Campaspe River Basin
2022-10-27,94.75579166666667,Campaspe River at Echuca,Campaspe River Basin
2022-10-28,94.61691666666667,Campaspe River at Echuca,Campaspe River Basin
2022-10-29,94.56208333333332,Campaspe River at Echuca,Campaspe River Basin
2022-10-30,94.57429166666667,Campaspe River at Echuca,Campaspe River Basin
2022-10-31,94.578375,Campaspe River at Echuca,Campaspe River Basin
2022-11-01,94.539125,Campaspe River at Echuca,Campaspe River Basin
2022-11-02,94.47154166666667,Campaspe River at Echuca,Campaspe River Basin
2022-11-03,94.39620833333333,Campaspe River at Echuca,Campaspe River Basin
2022-11-04,94.33154166666667,Campaspe River at Echuca,Campaspe River Basin
2022-11-05,94.26279166666666,Campaspe River at Echuca,Campaspe River Basin
2022-11-06,94.199,Campaspe River at Echuca,Campaspe River Basin
2022-11-07,94.156875,Campaspe River at Echuca,Campaspe River Basin
2022-11-08,94.12675,Campaspe River at Echuca,Campaspe River Basin
2022-11-09,94.11183333333334,Campaspe River at Echuca,Campaspe River Basin
2022-11-10,94.09245833333334,Campaspe River at Echuca,Campaspe River Basin
2022-11-11,94.065875,Campaspe River at Echuca,Campaspe River Basin
2022-11-12,94.03858333333334,Campaspe River at Echuca,Campaspe River Basin
2022-11-13,94.03862500000001,Campaspe River at Echuca,Campaspe River Basin
2022-11-14,94.00941666666667,Campaspe River at Echuca,Campaspe River Basin
2022-11-15,93.98370833333333,Campaspe River at Echuca,Campaspe River Basin
2022-11-16,93.93829166666667,Campaspe River at Echuca,Campaspe River Basin
2022-11-17,93.89895833333333,Campaspe River at Echuca,Campaspe River Basin
2022-11-18,93.86704166666668,Campaspe River at Echuca,Campaspe River Basin
2022-11-19,93.84979166666666,Campaspe River at Echuca,Campaspe River Basin
2022-11-20,93.85320833333333,Campaspe River at Echuca,Campaspe River Basin
2022-11-21,93.85195833333334,Campaspe River at Echuca,Campaspe River Basin
2022-11-22,93.88962500000001,Campaspe River at Echuca,Campaspe River Basin
2022-11-23,93.94854166666666,Campaspe River at Echuca,Campaspe River Basin
2022-11-24,93.95212500000001,Campaspe River at Echuca,Campaspe River Basin
2022-11-25,93.91208333333333,Campaspe River at Echuca,Campaspe River Basin
2022-11-26,93.85541666666666,Campaspe River at Echuca,Campaspe River Basin
2022-11-27,93.79620833333333,Campaspe River at Echuca,Campaspe River Basin
2022-11-28,93.735,Campaspe River at Echuca,Campaspe River Basin
2022-11-29,93.67791666666666,Campaspe River at Echuca,Campaspe River Basin
2022-11-30,93.62091666666667,Campaspe River at Echuca,Campaspe River Basin
2022-12-01,93.55891666666668,Campaspe River at Echuca,Campaspe River Basin
2022-12-02,93.49400000000001,Campaspe River at Echuca,Campaspe River Basin
2022-12-03,93.42062499999999,Campaspe River at Echuca,Campaspe River Basin
2022-12-04,93.33008333333333,Campaspe River at Echuca,Campaspe River Basin
2022-12-05,93.207,Campaspe River at Echuca,Campaspe River Basin
2022-12-06,93.06700000000001,Campaspe River at Echuca,Campaspe River Basin
2022-12-07,92.87395833333333,Campaspe River at Echuca,Campaspe River Basin
2022-12-08,92.668875,Campaspe River at Echuca,Campaspe River Basin
2022-12-09,92.43870833333334,Campaspe River at Echuca,Campaspe River Basin
2022-12-10,92.20891666666667,Campaspe River at Echuca,Campaspe River Basin
